Reference_ID,Deposit_Status,Assigned,Recieved_At,University,I_20_Status,Created_Date_Readable,Modified_Date_Readable
1428664,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1425510,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1435461,0,"Catherine Donahue, Prince Tetteh",2025-05-27 14:05:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1464242,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1446063,0,"Madeline Schurman, Prince Tetteh",2025-05-27 14:05:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1463555,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1454291,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1460844,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1439912,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1457965,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1459529,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1451932,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1450090,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1458085,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1442427,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1428800,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1455186,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1445599,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1447613,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1459285,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1453980,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1458061,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1449105,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1437525,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1423520,0,Aliia Raitova,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1437624,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1448244,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1389064,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1443791,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1416185,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1433548,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1399218,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1443392,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1461727,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1461683,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1367179,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1453574,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1457862,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1440185,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1422972,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1444386,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1455771,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1446478,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1422558,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1458095,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1459765,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1462659,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1456616,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1458152,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1458675,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1458156,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1462329,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1407753,0,"Madeline Schurman, Prince Tetteh",2025-05-27 14:05:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1427102,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1460690,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1445614,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1458376,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1462188,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1436971,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1358167,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1449667,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1462330,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1458232,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1463937,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1435813,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1380658,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1454285,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1442905,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1461241,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1448618,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1454024,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1456505,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1441861,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1459671,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1362274,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1462189,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1451793,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1458056,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1458146,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1443962,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1446852,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1376121,0,"Victoria Dieckman, FNU Mounika, Prince Tetteh",2025-05-27 14:05:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1463892,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1424781,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1439915,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1453309,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1446872,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1395117,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1380367,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1445071,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1461436,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1459670,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1456783,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1441194,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1460388,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1458996,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1387741,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1464328,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1453050,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1446270,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1410389,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1449329,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1448324,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1458028,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1445894,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1452996,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1448181,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1446840,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1458063,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1454259,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1450087,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1463894,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1461793,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1443192,0,"Madeline Schurman, Prince Tetteh",2025-05-27 14:05:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1389047,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1447803,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1453656,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1435007,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1447125,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1459511,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1463446,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1458783,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1448969,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1435430,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1460084,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1436948,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1364573,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1439514,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1456559,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1464004,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1455910,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1459645,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1461950,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1442416,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1437473,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1446941,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1451808,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1460143,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1350924,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1437947,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1454463,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1459387,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1315463,0,"Catherine Donahue, Prince Tetteh",2025-05-27 14:05:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1456376,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1438009,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1415809,0,"Catherine Donahue, Prince Tetteh",2025-05-27 14:05:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1448142,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1451535,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1377054,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1455178,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1398206,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1459644,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1435299,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1452068,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1442927,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1449381,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1447089,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1439082,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1445044,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1448160,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1429331,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
432068,0,"Yewon Kim, Prince Tetteh",2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1453592,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1457220,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1464645,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1447596,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1445346,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1450490,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1438619,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1459159,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1410151,0,Aliia Raitova,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1357065,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1461079,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1437932,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1435804,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1439624,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1461425,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1460182,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1411114,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1424369,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1450127,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1449317,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1445049,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1452033,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1455917,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1461242,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1437828,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1458174,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1461584,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1449630,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1453075,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
980428,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1448530,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1295627,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1464520,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1455756,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1441522,0,"Madeline Schurman, Prince Tetteh",2025-05-27 14:05:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1445186,0,Prince Tetteh,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1446496,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1455246,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1302145,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1445933,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1441684,0,Catherine Donahue,2025-05-27 14:05:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1448348,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1454392,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1454261,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1457994,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1313485,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1453583,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1446665,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1460183,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1458105,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1381473,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1456385,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1445524,0,"Victoria Dieckman, Prince Tetteh",2025-05-27 14:05:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1458989,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1442362,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1452809,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1390055,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1463460,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1440919,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1442703,0,"Madeline Schurman, Prince Tetteh",2025-05-27 14:05:00,Saint Louis University,1,2025-06-15 15:05:43,2025-06-15 15:05:43
1430326,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1453596,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1449267,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1465188,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1446499,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1461953,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1443855,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1451651,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1193005,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1447946,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
1463622,0,NULL,2025-05-27 14:05:00,Saint Louis University,0,2025-06-15 15:05:43,2025-06-15 15:05:43
